Graph profile, Command, UriPath
beta, Get-MgBetaUserOnenoteOperationCount, /users/{user-id}/onenote/operations/$count
beta, Get-MgBetaUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
beta, Get-MgBetaUserOnenotePageContent, /users/{user-id}/onenote/pages/{onenotePage-id}/content
beta, Get-MgBetaUserOnenotePageCount, /users/{user-id}/onenote/pages/$count
beta, Get-MgBetaUserOnenoteResource, /users/{user-id}/onenote/resources/{onenoteResource-id}
beta, Get-MgBetaUserOnenoteResourceContent, /users/{user-id}/onenote/resources/{onenoteResource-id}/content
beta, Get-MgBetaUserOnenoteResourceCount, /users/{user-id}/onenote/resources/$count
beta, Get-MgBetaUserOnenoteSectionCount, /users/{user-id}/onenote/sections/$count
beta, Get-MgBetaUserOnenoteSectionGroupCount, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
beta, New-MgBetaGroupOnenotePage, /groups/{group-id}/onenote/pages
beta, New-MgBetaGroupOnenoteSection, /groups/{group-id}/onenote/sections
beta, New-MgBetaGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups
beta, New-MgBetaGroupOnenoteSectionPage, /groups/{group-id}/onenote/sections/{onenoteSection-id}/pages
beta, New-MgBetaSiteOnenotePage, /sites/{site-id}/onenote/pages
beta, New-MgBetaSiteOnenoteSection, /sites/{site-id}/onenote/sections
beta, New-MgBetaSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
beta, New-MgBetaSiteOnenoteSectionPage, /sites/{site-id}/onenote/sections/{onenoteSection-id}/pages
beta, New-MgBetaUserOnenotePage, /users/{user-id}/onenote/pages
beta, New-MgBetaUserOnenoteSection, /users/{user-id}/onenote/sections
beta, New-MgBetaUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
beta, New-MgBetaUserOnenoteSectionPage, /users/{user-id}/onenote/sections/{onenoteSection-id}/pages
beta, Remove-MgBetaGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks/{notebook-id}
beta, Remove-MgBetaGroupOnenoteSection, /groups/{group-id}/onenote/sections/{onenoteSection-id}
beta, Remove-MgBetaGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}
beta, Remove-MgBetaSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks/{notebook-id}
beta, Remove-MgBetaSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
beta, Remove-MgBetaSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
beta, Remove-MgBetaUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
beta, Remove-MgBetaUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
beta, Remove-MgBetaUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
beta, Set-MgBetaGroupOnenotePageContent, /groups/{group-id}/onenote/pages/{onenotePage-id}/content
beta, Set-MgBetaGroupOnenoteResourceContent, /groups/{group-id}/onenote/resources/{onenoteResource-id}/content
beta, Set-MgBetaGroupOnenoteSectionPageContent, /groups/{group-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
beta, Set-MgBetaSiteOnenotePageContent, /sites/{site-id}/onenote/pages/{onenotePage-id}/content
beta, Set-MgBetaSiteOnenoteResourceContent, /sites/{site-id}/onenote/resources/{onenoteResource-id}/content
beta, Set-MgBetaSiteOnenoteSectionPageContent, /sites/{site-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
beta, Set-MgBetaUserOnenotePageContent, /users/{user-id}/onenote/pages/{onenotePage-id}/content
beta, Set-MgBetaUserOnenoteResourceContent, /users/{user-id}/onenote/resources/{onenoteResource-id}/content
beta, Set-MgBetaUserOnenoteSectionPageContent, /users/{user-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
beta, Update-MgBetaGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks/{notebook-id}
beta, Update-MgBetaGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
beta, Update-MgBetaGroupOnenoteSection, /groups/{group-id}/onenote/sections/{onenoteSection-id}
beta, Update-MgBetaGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}
beta, Update-MgBetaSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks/{notebook-id}
beta, Update-MgBetaSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
beta, Update-MgBetaSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
beta, Update-MgBetaSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
beta, Update-MgBetaUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
beta, Update-MgBetaUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
beta, Update-MgBetaUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
beta, Update-MgBetaUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
