Graph profile, Command, UriPath
v1.0, Set-MgEducationClassAssignmentSubmissionUpResourceFolder, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/setUpResourcesFolder
v1.0, Set-MgEducationClassAssignmentUpFeedbackResourceFolder, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/setUpFeedbackResourcesFolder
v1.0, Set-MgEducationClassAssignmentUpResourceFolder, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/setUpResourcesFolder
v1.0, Set-MgEducationMeAssignmentSubmissionUpResourceFolder, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/setUpResourcesFolder
v1.0, Set-MgEducationMeAssignmentUpFeedbackResourceFolder, /education/me/assignments/{educationAssignment-id}/setUpFeedbackResourcesFolder
v1.0, Set-MgEducationMeAssignmentUpResourceFolder, /education/me/assignments/{educationAssignment-id}/setUpResourcesFolder
v1.0, Set-MgEducationUserAssignmentSubmissionUpResourceFolder, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/setUpResourcesFolder
v1.0, Set-MgEducationUserAssignmentUpFeedbackResourceFolder, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/setUpFeedbackResourcesFolder
v1.0, Set-MgEducationUserAssignmentUpResourceFolder, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/setUpResourcesFolder
v1.0, Update-MgEducationMeUserMailboxSetting, /education/me/user/mailboxSettings
v1.0, Update-MgEducationUserMailboxSetting, /education/users/{educationUser-id}/user/mailboxSettings
v1.0-beta, Get-MgBetaEducationClassAssignmentCategoryCount, /education/classes/{educationClass-id}/assignmentCategories/$count
v1.0-beta, Get-MgBetaEducationClassAssignmentCategoryDelta, /education/classes/{educationClass-id}/assignmentCategories/delta
v1.0-beta, Get-MgBetaEducationClassAssignmentCount, /education/classes/{educationClass-id}/assignments/$count
v1.0-beta, Get-MgBetaEducationClassAssignmentDelta, /education/classes/{educationClass-id}/assignments/delta
